No saved genome found.
Genome 14: Fitness 33.91
Genome 15: Fitness 70.75
Genome 16: Fitness 76.84
Genome 17: Fitness 52.14
Genome 18: Fitness 47.45
Genome 19: Fitness 80.64
Genome 20: Fitness 53.40
Genome 21: Fitness 47.76
Genome 22: Fitness 12.52
Genome 23: Fitness 69.84
Genome 24: Fitness 37.80
Genome 25: Fitness 57.75
Genome 26: Fitness 79.92
Genome 27: Fitness 47.48
Genome 28: Fitness 79.56
Genome 29: Fitness 40.48
Genome 30: Fitness 65.63
Genome 31: Fitness 29.51
Genome 32: Fitness 81.56
Genome 33: Fitness 63.88
Genome 34: Fitness 87.23
Genome 35: Fitness 31.28
Genome 36: Fitness 36.89
Genome 37: Fitness 33.10
Genome 38: Fitness 73.47
Genome 39: Fitness 35.51
Genome 40: Fitness 46.98
Genome 41: Fitness 91.32
Genome 42: Fitness 75.97
Genome 43: Fitness 42.72
Genome 44: Fitness 76.40
Genome 45: Fitness 83.45
Genome 46: Fitness 27.91
Genome 47: Fitness 49.30
Genome 48: Fitness 78.38
Genome 49: Fitness 37.56
Genome 50: Fitness 53.65
Genome 51: Fitness 62.03
Genome 52: Fitness 88.82
Genome 53: Fitness 74.64
Genome 54: Fitness 52.11
Genome 55: Fitness 46.49
Genome 56: Fitness 59.01
Genome 57: Fitness 67.79
Genome 58: Fitness 48.31
Genome 59: Fitness 15.35
Genome 60: Fitness 36.58
Genome 61: Fitness 82.85
Genome 62: Fitness 90.41
Genome 63: Fitness 31.10
Genome 64: Fitness 61.37
Genome 65: Fitness 36.99
Genome 66: Fitness 68.40
Genome 67: Fitness 45.07
Genome 68: Fitness 46.26
Genome 69: Fitness 45.45
Genome 70: Fitness 71.34
Genome 71: Fitness 24.22
Genome 72: Fitness 31.75
Genome 73: Fitness 35.44
Genome 74: Fitness 74.02
Genome 75: Fitness 57.81
Genome 76: Fitness 37.87
Genome 77: Fitness 14.95
Genome 78: Fitness 82.30
Genome 79: Fitness 35.97
Genome 80: Fitness 36.72
Genome 81: Fitness 75.46
Genome 82: Fitness 31.65
Genome 83: Fitness 68.88
Genome 84: Fitness 25.21
Genome 85: Fitness 14.73
Genome 86: Fitness 59.92
Genome 87: Fitness 10.81
Genome 88: Fitness 41.22
Genome 89: Fitness 79.03
Genome 90: Fitness 87.16
Genome 91: Fitness 53.06
Genome 92: Fitness 56.26
Genome 93: Fitness 11.17
Genome 94: Fitness 62.86
Genome 95: Fitness 80.33
Genome 96: Fitness 36.37
Genome 97: Fitness 85.43
Genome 98: Fitness 86.59
Genome 99: Fitness 56.47
Genome 100: Fitness 89.53
Best fitness: 94.10
Generation 11/100
Genome 1: Fitness 94.10
Genome 2: Fitness 93.43
Genome 3: Fitness 92.83
Genome 4: Fitness 91.83
Genome 5: Fitness 91.39
Genome 6: Fitness 54.67
Genome 7: Fitness 62.54
Genome 8: Fitness 46.34
Genome 9: Fitness 31.20
Genome 10: Fitness 80.05
Genome 11: Fitness 86.81
Genome 12: Fitness 54.19
Genome 13: Fitness 32.41
Genome 14: Fitness 30.77
Genome 15: Fitness 31.60
Genome 16: Fitness 75.10
Genome 17: Fitness 32.25
Genome 18: Fitness 86.36
Genome 19: Fitness 57.08
Genome 20: Fitness 73.55
Genome 21: Fitness 41.15
Genome 22: Fitness 34.58
Genome 23: Fitness 30.28
Genome 24: Fitness 37.53
Genome 25: Fitness 48.46
Genome 26: Fitness 87.33
Genome 27: Fitness 52.95
Genome 28: Fitness 42.83
Genome 29: Fitness 20.81
Genome 30: Fitness 58.30
Genome 31: Fitness 36.50
Genome 32: Fitness 47.22
Genome 33: Fitness 31.70
Genome 34: Fitness 85.52
Genome 35: Fitness 34.58
Genome 36: Fitness 74.69
Genome 37: Fitness 32.09
Genome 38: Fitness 83.80
Genome 39: Fitness 56.68
Genome 40: Fitness 52.72
Genome 41: Fitness 9.81
Genome 42: Fitness 84.30
Genome 43: Fitness 43.53
Genome 44: Fitness 10.54
Genome 45: Fitness 82.86
Genome 46: Fitness 30.90
Genome 47: Fitness 64.63
Genome 48: Fitness 80.86
Genome 49: Fitness 31.96
Genome 50: Fitness 90.43
Genome 51: Fitness 41.00
Genome 52: Fitness 39.59
Genome 53: Fitness 30.26
Genome 54: Fitness 80.30
Genome 55: Fitness 31.17
Genome 56: Fitness 68.98
Genome 57: Fitness 59.15
Genome 58: Fitness 89.83
Genome 59: Fitness 64.05
Genome 60: Fitness 70.75
Genome 61: Fitness 35.20
Genome 62: Fitness 87.27
Genome 63: Fitness 64.95
Genome 64: Fitness 45.02
Genome 65: Fitness 54.28
Genome 66: Fitness 23.35
Genome 67: Fitness 38.12
Genome 68: Fitness 62.06
Genome 69: Fitness 62.22
Genome 70: Fitness 45.60
Genome 71: Fitness 56.79
Genome 72: Fitness 41.19
Genome 73: Fitness 54.89
Genome 74: Fitness 62.35
Genome 75: Fitness 61.86
Genome 76: Fitness 38.01
Genome 77: Fitness 80.01
Genome 78: Fitness 28.35
Genome 79: Fitness 30.07
Genome 80: Fitness 82.85
Genome 81: Fitness 57.86
Genome 82: Fitness 32.74
Genome 83: Fitness 44.69
Genome 84: Fitness 71.22
Genome 85: Fitness 44.54
Genome 86: Fitness 38.04
Genome 87: Fitness 69.65
Genome 88: Fitness 72.55
Genome 89: Fitness 33.45
Genome 90: Fitness 41.17
Genome 91: Fitness 7.22
Genome 92: Fitness 38.15
Genome 93: Fitness 77.54
Genome 94: Fitness 61.87
Genome 95: Fitness 87.96
Genome 96: Fitness 55.00
Genome 97: Fitness 47.34
Genome 98: Fitness 9.43
Genome 99: Fitness 82.53
Genome 100: Fitness 31.51
Best fitness: 94.10
Generation 12/100
Genome 1: Fitness 94.10
Genome 2: Fitness 93.43
Genome 3: Fitness 92.83
Genome 4: Fitness 91.83
Genome 5: Fitness 91.39
Genome 6: Fitness 74.80
Genome 7: Fitness 75.87
Genome 8: Fitness 23.23
Genome 9: Fitness 79.12
Genome 10: Fitness 68.82
Genome 11: Fitness 62.97
Genome 12: Fitness 65.28
Genome 13: Fitness 53.51
Genome 14: Fitness 68.64
Genome 15: Fitness 38.92
Genome 16: Fitness 54.73
Genome 17: Fitness 39.33
Genome 18: Fitness 56.61
Genome 19: Fitness 77.76
Genome 20: Fitness 33.30
Genome 21: Fitness 86.78
Genome 22: Fitness 33.15
Genome 23: Fitness 79.53
Genome 24: Fitness 56.92
Genome 25: Fitness 36.43
Genome 26: Fitness 64.11
Genome 27: Fitness 39.67
Genome 28: Fitness 32.14
Genome 29: Fitness 16.03
Genome 30: Fitness 35.11
Genome 31: Fitness 63.11
Genome 32: Fitness 78.31
Genome 33: Fitness 82.19
Genome 34: Fitness 60.20
Genome 35: Fitness 57.65
Genome 36: Fitness 49.40
Genome 37: Fitness 39.34
Genome 38: Fitness 51.12
Genome 39: Fitness 35.87
Genome 40: Fitness 53.42
Genome 41: Fitness 64.37
Genome 42: Fitness 50.60
Genome 43: Fitness 43.08
Genome 44: Fitness 60.24
Genome 45: Fitness 59.73
Genome 46: Fitness 58.08
Genome 47: Fitness 41.69
Genome 48: Fitness 50.76
Genome 49: Fitness 56.95
Genome 50: Fitness 81.37
Genome 51: Fitness 83.12
Genome 52: Fitness 48.03
Genome 53: Fitness 56.57
Genome 54: Fitness 48.60
Genome 55: Fitness 7.85
Genome 56: Fitness 39.02
Genome 57: Fitness 91.85
Genome 58: Fitness 87.47
Genome 59: Fitness 12.42
Genome 60: Fitness 72.16
Genome 61: Fitness 76.96
Genome 62: Fitness 60.94
Genome 63: Fitness 85.82
Genome 64: Fitness 19.60
Genome 65: Fitness 82.62
Genome 66: Fitness 56.07
Genome 67: Fitness 41.09
Genome 68: Fitness 45.03
Genome 69: Fitness 63.02
Genome 70: Fitness 19.97
Genome 71: Fitness 67.03
Genome 72: Fitness 64.13
Genome 73: Fitness 9.48
Genome 74: Fitness 90.61
Genome 75: Fitness 61.52
Genome 76: Fitness 31.67
Genome 77: Fitness 35.74
Genome 78: Fitness 82.40
Genome 79: Fitness 91.09
Genome 80: Fitness 74.70
Genome 81: Fitness 35.81
Genome 82: Fitness 34.05
Genome 83: Fitness 47.16
Genome 84: Fitness 30.79
Genome 85: Fitness 49.09
Genome 86: Fitness 30.63
Genome 87: Fitness 80.84
Genome 88: Fitness 90.24
Genome 89: Fitness 79.01
Genome 90: Fitness 53.77
Genome 91: Fitness 30.24
Genome 92: Fitness 79.34
Genome 93: Fitness 78.23
Genome 94: Fitness 53.43
Genome 95: Fitness 63.16
Genome 96: Fitness 71.57
Genome 97: Fitness 36.25
Genome 98: Fitness 45.34
Genome 99: Fitness 38.46
Genome 100: Fitness 72.10
Best fitness: 94.10
Generation 13/100
Genome 1: Fitness 94.10
Genome 2: Fitness 93.43
Genome 3: Fitness 92.83
Genome 4: Fitness 91.85
Genome 5: Fitness 91.83
Genome 6: Fitness 39.77
Genome 7: Fitness 40.34
Genome 8: Fitness 54.38
Genome 9: Fitness 56.64
Genome 10: Fitness 81.73
Genome 11: Fitness 34.84
Genome 12: Fitness 69.01
Genome 13: Fitness 85.92
Genome 14: Fitness 36.51
Genome 15: Fitness 73.52
Genome 16: Fitness 47.50
Genome 17: Fitness 51.46
Genome 18: Fitness 56.66
Genome 19: Fitness 32.63
Genome 20: Fitness 67.10
Genome 21: Fitness 32.73
Genome 22: Fitness 35.71
Genome 23: Fitness 51.84
Genome 24: Fitness 30.11
Genome 25: Fitness 56.22
Genome 26: Fitness 24.83
Genome 27: Fitness 74.34
Genome 28: Fitness 33.88
Genome 29: Fitness 43.58
Genome 30: Fitness 43.90
Genome 31: Fitness 30.84
Genome 32: Fitness 32.75
Genome 33: Fitness 40.52
Genome 34: Fitness 48.93
Genome 35: Fitness 54.68
Genome 36: Fitness 38.73
Genome 37: Fitness 44.66
Genome 38: Fitness 64.66
Genome 39: Fitness 36.45
Genome 40: Fitness 48.93
Genome 41: Fitness 79.66
Genome 42: Fitness 75.68
Genome 43: Fitness 74.60
Genome 44: Fitness 33.92
Genome 45: Fitness 31.89
Genome 46: Fitness 85.90
Genome 47: Fitness 29.47
Genome 48: Fitness 61.70
Genome 49: Fitness 84.30
Genome 50: Fitness 51.82
Genome 51: Fitness 46.62
Genome 52: Fitness 57.07
Genome 53: Fitness 20.47
Genome 54: Fitness 87.86
Genome 55: Fitness 12.35
Genome 56: Fitness 54.46
Genome 57: Fitness 64.37
Genome 58: Fitness 49.57
Genome 59: Fitness 48.52
Genome 60: Fitness 44.10
Genome 61: Fitness 44.86
Genome 62: Fitness 19.21
Genome 63: Fitness 42.74
Genome 64: Fitness 32.59
Genome 65: Fitness 54.03
Genome 66: Fitness 47.98
Genome 67: Fitness 23.97
Genome 68: Fitness 44.39
Genome 69: Fitness 84.13
Genome 70: Fitness 30.24
Genome 71: Fitness 49.26
Genome 72: Fitness 35.72
Genome 73: Fitness 51.83
Genome 74: Fitness 28.95
Genome 75: Fitness 36.53
Genome 76: Fitness 22.65
Genome 77: Fitness 31.91
Genome 78: Fitness 44.32
Genome 79: Fitness 36.38
Genome 80: Fitness 32.88
Genome 81: Fitness 67.16
Genome 82: Fitness 51.45
Genome 83: Fitness 40.76
Genome 84: Fitness 64.23
Genome 85: Fitness 52.63
Genome 86: Fitness 79.85
Genome 87: Fitness 77.38
Genome 88: Fitness 18.45
Genome 89: Fitness 14.72
Genome 90: Fitness 45.46
Genome 91: Fitness 52.48
Genome 92: Fitness 62.39
Genome 93: Fitness 91.55
Genome 94: Fitness 80.37
Genome 95: Fitness 48.44
Genome 96: Fitness 40.06
Genome 97: Fitness 50.62
Genome 98: Fitness 53.02
Genome 99: Fitness 39.55
Genome 100: Fitness 55.07
Best fitness: 94.10
Generation 14/100
Genome 1: Fitness 94.10
Genome 2: Fitness 93.43
Genome 3: Fitness 92.83
Genome 4: Fitness 91.85
Genome 5: Fitness 91.83
Genome 6: Fitness 64.00
Genome 7: Fitness 47.17
Genome 8: Fitness 10.81
Genome 9: Fitness 80.84
Genome 10: Fitness 54.86
Genome 11: Fitness 46.54
Genome 12: Fitness 37.43
Genome 13: Fitness 82.19
Genome 14: Fitness 53.35
Genome 15: Fitness 81.85
Genome 16: Fitness 33.88
Genome 17: Fitness 43.36
Genome 18: Fitness 39.49
Genome 19: Fitness 51.43
Genome 20: Fitness 83.09
Genome 21: Fitness 89.17
Genome 22: Fitness 75.97
Genome 23: Fitness 74.76
Genome 24: Fitness 42.05
Genome 25: Fitness 90.08
Genome 26: Fitness 43.64
Genome 27: Fitness 84.01
Genome 28: Fitness 41.34
Genome 29: Fitness 32.43
Genome 30: Fitness 89.19
Genome 31: Fitness 86.98
Genome 32: Fitness 32.78
Genome 33: Fitness 36.55
Genome 34: Fitness 34.27
Genome 35: Fitness 50.18
Genome 36: Fitness 52.84
Genome 37: Fitness 92.56
Genome 38: Fitness 76.28
Genome 39: Fitness 76.57
Genome 40: Fitness 15.01
Genome 41: Fitness 47.05
Genome 42: Fitness 72.32
Genome 43: Fitness 38.22
Genome 44: Fitness 66.18
Genome 45: Fitness 87.34
Genome 46: Fitness 42.79
Genome 47: Fitness 77.01
Genome 48: Fitness 78.47
Genome 49: Fitness 54.30
Genome 50: Fitness 49.09
Genome 51: Fitness 52.38
Genome 52: Fitness 39.68
Genome 53: Fitness 30.58
Genome 54: Fitness 14.26
Genome 55: Fitness 41.32
Genome 56: Fitness 59.46
Genome 57: Fitness 66.20
Genome 58: Fitness 62.68
Genome 59: Fitness 47.74
Genome 60: Fitness 40.39
Genome 61: Fitness 86.45
Genome 62: Fitness 48.32
Genome 63: Fitness 65.06
Genome 64: Fitness 89.00
Genome 65: Fitness 35.77
Genome 66: Fitness 41.03
Genome 67: Fitness 78.71
Genome 68: Fitness 87.58
Genome 69: Fitness 16.58
Genome 70: Fitness 82.02
Genome 71: Fitness 30.05
Genome 72: Fitness 84.09
Genome 73: Fitness 76.92
Genome 74: Fitness 77.35
Genome 75: Fitness 57.57
Genome 76: Fitness 68.55
Genome 77: Fitness 31.89
Genome 78: Fitness 35.34
Genome 79: Fitness 59.81
Genome 80: Fitness 76.11
Genome 81: Fitness 40.49
Genome 82: Fitness 29.68
Genome 83: Fitness 84.55
Genome 84: Fitness 52.02
Genome 85: Fitness 67.53
Genome 86: Fitness 28.14
Genome 87: Fitness 46.81
Genome 88: Fitness 34.42
Genome 89: Fitness 12.84
Genome 90: Fitness 34.44
Genome 91: Fitness 28.43
Genome 92: Fitness 33.46
Genome 93: Fitness 13.09
Genome 94: Fitness 40.83
Genome 95: Fitness 31.82
Genome 96: Fitness 31.44
Genome 97: Fitness 81.29
Genome 98: Fitness 51.81
Genome 99: Fitness 80.85
Genome 100: Fitness 62.42
Best fitness: 94.10
Generation 15/100
Genome 1: Fitness 94.10
Genome 2: Fitness 93.43
Genome 3: Fitness 92.83
Genome 4: Fitness 92.56
Genome 5: Fitness 91.85
Genome 6: Fitness 52.86
Genome 7: Fitness 87.22
Genome 8: Fitness 16.27
Genome 9: Fitness 15.65
Genome 10: Fitness 7.11
Genome 11: Fitness 56.46
Genome 12: Fitness 44.38
Genome 13: Fitness 71.89
Genome 14: Fitness 43.01
Genome 15: Fitness 19.99
Genome 16: Fitness 33.99
Genome 17: Fitness 17.07
Genome 18: Fitness 71.63
Genome 19: Fitness 26.64
Genome 20: Fitness 33.17
Genome 21: Fitness 47.07
Genome 22: Fitness 56.31
Genome 23: Fitness 18.28
Genome 24: Fitness 60.20
Genome 25: Fitness 49.98
Genome 26: Fitness 11.98
Genome 27: Fitness 86.00
Genome 28: Fitness 44.80
Genome 29: Fitness 29.14
Genome 30: Fitness 39.29
Genome 31: Fitness 68.12
Genome 32: Fitness 30.11
Genome 33: Fitness 70.84
Genome 34: Fitness 89.20
Genome 35: Fitness 89.88
Genome 36: Fitness 86.69
Genome 37: Fitness 87.87
Genome 38: Fitness 41.80
Genome 39: Fitness 90.25
Genome 40: Fitness 72.90
Genome 41: Fitness 15.49
Genome 42: Fitness 50.97
Genome 43: Fitness 83.45
Genome 44: Fitness 52.97
Genome 45: Fitness 42.66
Genome 46: Fitness 41.13
Genome 47: Fitness 51.27
Genome 48: Fitness 82.68
Genome 49: Fitness 84.97
Genome 50: Fitness 51.77
Genome 51: Fitness 56.53
Genome 52: Fitness 23.15
Genome 53: Fitness 73.95
Genome 54: Fitness 35.20
Genome 55: Fitness 53.18
Genome 56: Fitness 33.82
Genome 57: Fitness 69.00
Genome 58: Fitness 54.32
Genome 59: Fitness 12.93
Genome 60: Fitness 35.94
Genome 61: Fitness 49.28
Genome 62: Fitness 41.96
Genome 63: Fitness 61.47
Genome 64: Fitness 25.58
Genome 65: Fitness 64.69
Genome 66: Fitness 53.46
Genome 67: Fitness 60.33
Genome 68: Fitness 36.81
Genome 69: Fitness 86.18
Genome 70: Fitness 69.58
Genome 71: Fitness 60.38
Genome 72: Fitness 58.90
Genome 73: Fitness 63.17
Genome 74: Fitness 83.85
Genome 75: Fitness 62.50
Genome 76: Fitness 31.86
Genome 77: Fitness 75.93
Genome 78: Fitness 47.45
Genome 79: Fitness 38.68
Genome 80: Fitness 11.15
Genome 81: Fitness 42.65
Genome 82: Fitness 45.58
Genome 83: Fitness 82.97
Genome 84: Fitness 29.88
Genome 85: Fitness 74.82
Genome 86: Fitness 77.15
Genome 87: Fitness 14.37
Genome 88: Fitness 78.35
Genome 89: Fitness 88.91
Genome 90: Fitness 71.29
Genome 91: Fitness 73.38
Genome 92: Fitness 34.52
Genome 93: Fitness 30.69
Genome 94: Fitness 11.70
Genome 95: Fitness 34.81
Genome 96: Fitness 6.01
Genome 97: Fitness 77.05
Genome 98: Fitness 44.53
Genome 99: Fitness 56.98
Genome 100: Fitness 79.69
Best fitness: 94.10
Generation 16/100
Genome 1: Fitness 94.10
Genome 2: Fitness 93.43
Genome 3: Fitness 92.83
Genome 4: Fitness 92.56
Genome 5: Fitness 91.85
Genome 6: Fitness 44.05
Genome 7: Fitness 32.37
Genome 8: Fitness 35.55
Genome 9: Fitness 44.69
Genome 10: Fitness 33.42
Genome 11: Fitness 47.50
Genome 12: Fitness 67.15
Genome 13: Fitness 33.06
Genome 14: Fitness 43.90
Genome 15: Fitness 45.79
Genome 16: Fitness 57.68
Genome 17: Fitness 28.48
Genome 18: Fitness 59.60
Genome 19: Fitness 59.02
Genome 20: Fitness 71.59
Genome 21: Fitness 39.09
Genome 22: Fitness 73.04
Genome 23: Fitness 35.71
Genome 24: Fitness 63.69
Genome 25: Fitness 89.37
Genome 26: Fitness 32.86
Genome 27: Fitness 59.53
Genome 28: Fitness 89.47
Genome 29: Fitness 64.34
Genome 30: Fitness 35.86
Genome 31: Fitness 47.47
Genome 32: Fitness 59.85
Genome 33: Fitness 45.85
Genome 34: Fitness 37.47
Genome 35: Fitness 82.36
Genome 36: Fitness 81.43
Genome 37: Fitness 84.55
Genome 38: Fitness 30.63
Genome 39: Fitness 25.24
Genome 40: Fitness 46.85
Genome 41: Fitness 46.51
Genome 42: Fitness 87.73
Genome 43: Fitness 54.25
Genome 44: Fitness 82.91
Genome 45: Fitness 72.18
Genome 46: Fitness 68.28
Genome 47: Fitness 56.74
Genome 48: Fitness 17.79
Genome 49: Fitness 27.34
Genome 50: Fitness 77.18
Genome 51: Fitness 33.28
Genome 52: Fitness 90.66
Genome 53: Fitness 66.75
Genome 54: Fitness 33.96
Genome 55: Fitness 11.46
Genome 56: Fitness 33.93
Genome 57: Fitness 45.87
Genome 58: Fitness 17.55
Genome 59: Fitness 41.24
Genome 60: Fitness 86.92
Genome 61: Fitness 44.16
Genome 62: Fitness 31.90
Genome 63: Fitness 36.17
Genome 64: Fitness 60.11
Genome 65: Fitness 53.48
Genome 66: Fitness 56.10
Genome 67: Fitness 82.67
Genome 68: Fitness 59.08
Genome 69: Fitness 38.34
Genome 70: Fitness 65.15
Genome 71: Fitness 65.50
Genome 72: Fitness 69.29
Genome 73: Fitness 31.28
Genome 74: Fitness 40.74
Genome 75: Fitness 64.86
Genome 76: Fitness 35.20
Genome 77: Fitness 77.20
Genome 78: Fitness 50.98
Genome 79: Fitness 61.94
Genome 80: Fitness 72.69
Genome 81: Fitness 61.34
Genome 82: Fitness 57.70
Genome 83: Fitness 76.34
Genome 84: Fitness 31.45
Genome 85: Fitness 39.11
Genome 86: Fitness 39.97
Genome 87: Fitness 36.29
Genome 88: Fitness 33.24
Genome 89: Fitness 73.94
Genome 90: Fitness 62.38
Genome 91: Fitness 56.23
Genome 92: Fitness 58.94
Genome 93: Fitness 57.45
Genome 94: Fitness 36.85
Genome 95: Fitness 60.45
Genome 96: Fitness 53.61
Genome 97: Fitness 45.11
Genome 98: Fitness 79.47
Genome 99: Fitness 76.79
Genome 100: Fitness 73.19
Best fitness: 94.10
Generation 17/100
Genome 1: Fitness 94.10
Genome 2: Fitness 93.43
Genome 3: Fitness 92.83
Genome 4: Fitness 92.56
Genome 5: Fitness 91.85
Genome 6: Fitness 17.16
Genome 7: Fitness 59.10
Genome 8: Fitness 65.79
Genome 9: Fitness 64.97
Genome 10: Fitness 44.44
Genome 11: Fitness 83.31
Genome 12: Fitness 57.02
Genome 13: Fitness 69.37
Genome 14: Fitness 31.20
Genome 15: Fitness 47.31
Genome 16: Fitness 33.15
Genome 17: Fitness 22.73
Genome 18: Fitness 90.27
Genome 19: Fitness 11.74
Genome 20: Fitness 74.97
Genome 21: Fitness 46.59
Genome 22: Fitness 64.93
Genome 23: Fitness 35.49
Genome 24: Fitness 46.06
Genome 25: Fitness 36.00
Genome 26: Fitness 34.13
Genome 27: Fitness 52.13
Genome 28: Fitness 86.39
Genome 29: Fitness 21.54
Genome 30: Fitness 40.47
Genome 31: Fitness 41.65
Genome 32: Fitness 46.28
Genome 33: Fitness 48.02
Genome 34: Fitness 42.22
Genome 35: Fitness 43.92
Genome 36: Fitness 15.03
Genome 37: Fitness 43.27
Genome 38: Fitness 38.24
Genome 39: Fitness 38.30
Genome 40: Fitness 62.36
Genome 41: Fitness 19.13
Genome 42: Fitness 47.49
Genome 43: Fitness 36.61
Genome 44: Fitness 79.44
Genome 45: Fitness 32.40
Genome 46: Fitness 52.10
Genome 47: Fitness 16.28
Genome 48: Fitness 40.99
Genome 49: Fitness 56.05
Genome 50: Fitness 44.31
Genome 51: Fitness 65.49
Genome 52: Fitness 35.36
Genome 53: Fitness 35.74
Genome 54: Fitness 59.17
Genome 55: Fitness 57.79
Genome 56: Fitness 40.75
Genome 57: Fitness 52.80
Genome 58: Fitness 62.96
Genome 59: Fitness 66.16
Genome 60: Fitness 38.57
Genome 61: Fitness 79.47
Genome 62: Fitness 62.31
Genome 63: Fitness 71.27
Genome 64: Fitness 71.82
Genome 65: Fitness 83.51
Genome 66: Fitness 30.02
Genome 67: Fitness 34.08
Genome 68: Fitness 74.53
Genome 69: Fitness 84.48
Genome 70: Fitness 61.86
Genome 71: Fitness 47.29
Genome 72: Fitness 57.19
Genome 73: Fitness 83.02
Genome 74: Fitness 70.82
Genome 75: Fitness 84.67
Genome 76: Fitness 47.68
Genome 77: Fitness 36.99
Genome 78: Fitness 59.73
Genome 79: Fitness 30.11
Genome 80: Fitness 79.32
Genome 81: Fitness 62.92
Genome 82: Fitness 45.77
Genome 83: Fitness 30.10
Genome 84: Fitness 41.47
Genome 85: Fitness 78.24
Genome 86: Fitness 32.69
Genome 87: Fitness 80.67
Genome 88: Fitness 82.44
Genome 89: Fitness 74.98
Genome 90: Fitness 24.96
Genome 91: Fitness 49.52
Genome 92: Fitness 39.28
Genome 93: Fitness 41.08
Genome 94: Fitness 77.55
Genome 95: Fitness 80.81
Genome 96: Fitness 52.32
Genome 97: Fitness 33.80
Genome 98: Fitness 31.21
Genome 99: Fitness 65.58
Genome 100: Fitness 81.90
Best fitness: 94.10
Generation 18/100
Genome 1: Fitness 94.10
Genome 2: Fitness 93.43
Genome 3: Fitness 92.83
Genome 4: Fitness 92.56
Genome 5: Fitness 91.85
Genome 6: Fitness 30.43
Genome 7: Fitness 30.81
Genome 8: Fitness 69.18
Genome 9: Fitness 33.24
Genome 10: Fitness 41.65
Genome 11: Fitness 50.71
Genome 12: Fitness 88.56
Genome 13: Fitness 29.76
Genome 14: Fitness 41.02
Genome 15: Fitness 70.92
Genome 16: Fitness 37.12
Genome 17: Fitness 66.31
Genome 18: Fitness 33.51
Genome 19: Fitness 48.51
Genome 20: Fitness 75.06
Genome 21: Fitness 28.00
Genome 22: Fitness 52.52
Genome 23: Fitness 70.06
Genome 24: Fitness 77.41
Genome 25: Fitness 28.93
Genome 26: Fitness 44.74
Genome 27: Fitness 68.58
Genome 28: Fitness 45.22
Genome 29: Fitness 42.43
Genome 30: Fitness 65.77
Genome 31: Fitness 46.72
Genome 32: Fitness 65.71
Genome 33: Fitness 87.02
Genome 34: Fitness 27.44
Genome 35: Fitness 53.16
Genome 36: Fitness 72.05
Genome 37: Fitness 18.46
Genome 38: Fitness 69.23
Genome 39: Fitness 74.79
Genome 40: Fitness 77.17
Genome 41: Fitness 87.15
Genome 42: Fitness 32.45
Genome 43: Fitness 49.54
Genome 44: Fitness 70.91
Genome 45: Fitness 61.43
Genome 46: Fitness 87.59
Genome 47: Fitness 41.64
Genome 48: Fitness 35.06
Genome 49: Fitness 34.49
Genome 50: Fitness 82.10
Genome 51: Fitness 90.23
Genome 52: Fitness 86.97
Genome 53: Fitness 57.10
Genome 54: Fitness 72.28
Genome 55: Fitness 45.54
Genome 56: Fitness 56.46
Genome 57: Fitness 70.50
Genome 58: Fitness 80.72
Genome 59: Fitness 52.21
Genome 60: Fitness 83.92
Genome 61: Fitness 42.27
Genome 62: Fitness 44.07
Genome 63: Fitness 67.49
Genome 64: Fitness 86.25
Genome 65: Fitness 67.85
Genome 66: Fitness 71.48
Genome 67: Fitness 87.33
Genome 68: Fitness 51.51
Genome 69: Fitness 86.01
Genome 70: Fitness 16.08
Genome 71: Fitness 81.03
Genome 72: Fitness 69.81
